auto_id;id_csv;id;devEui;temperature;humidity;pressure;pm1_0;pm2_5;pm10;so2;o3;co;no2;noise_level;createdDateTime;pm2_5_aqi;pm10_aqi;so2_aqi;o3_aqi;co_aqi;no2_aqi;aqi;primary_pollutant;customer_tz_createdDateTime
715156;0;1287511;4417935b01081c59;26.25;82;937;4;6;6;0;0.01;28;0;66;2023-08-16 11:38:44;25;6;0;0;284;0;284;co;2023-08-16 4:38:44
715157;0;1287507;4417935b00b83a53;28.39;69;940;2;3;3;12.5;0.01;0;0;55;2023-08-16 11:36:28;13;3;500;0;0;0;500;so2;2023-08-16 4:36:28
715158;0;1287506;4417935af40cae86;29.07;64;982;4;5;6;0;0.01;0;0;59;2023-08-16 11:35:51;21;6;0;0;0;0;21;pm2_5;2023-08-16 4:35:51
715159;0;1287510;4417935af5e4505d;28.82;64;976;1;2;2;0;0.01;0;0;60;2023-08-16 11:38:04;8;2;0;0;0;0;8;pm2_5;2023-08-16 4:38:04
715160;0;1287503;4417935af3d82f50;29.41;64;980;7;10;10;1.5;0.02;0;0;61;2023-08-16 11:34:55;42;9;500;0;0;0;500;so2;2023-08-16 4:34:55
715161;0;1287530;4417935af3905f62;27.91;77;945;5;6;7;0;0.01;0;0;61;2023-08-16 11:48:31;25;6;0;0;0;0;25;pm2_5;2023-08-16 4:48:31
715162;0;1287531;44179354c7c83489;25.77;81;936;3;4;5;0;0.01;0;0;67;2023-08-16 11:48:51;17;5;0;0;0;0;17;pm2_5;2023-08-16 4:48:51
715163;0;1287525;44179354c798205a;29.46;67;955;6;5;8;0;0.01;0;0;63;2023-08-16 11:45:37;21;7;0;0;0;0;21;pm2_5;2023-08-16 4:45:37
715164;0;1287529;4417935aff00388d;28.77;67;944;8;6;11;0;0.01;0;0;54;2023-08-16 11:48:16;25;10;0;0;0;0;25;pm2_5;2023-08-16 4:48:16
715165;0;1287523;44179354c7782e90;28.12;73;949;3;4;5;0;0.01;0;0;62;2023-08-16 11:45:24;17;5;0;0;0;0;17;pm2_5;2023-08-16 4:45:24
715166;0;1287532;4417935b01081c59;26.37;82;938;6;6;8;0;0.01;32;0;65;2023-08-16 11:49:12;25;7;0;0;316;0;316;co;2023-08-16 4:49:12
715167;0;1287527;4417935b00b83a53;28.93;66;944;3;3;5;10.3;0.01;0;0;59;2023-08-16 11:46:01;13;5;500;0;0;0;500;so2;2023-08-16 4:46:01
715168;0;1287526;4417935af40cae86;30.02;63;982;9;7;12;0;0.02;0;0;53;2023-08-16 11:45:57;29;11;0;0;0;0;29;pm2_5;2023-08-16 4:45:57
715169;0;1287528;4417935af5e4505d;29.12;64;976;4;6;6;0;0.01;0;0;59;2023-08-16 11:48:12;25;6;0;0;0;0;25;pm2_5;2023-08-16 4:48:12
715170;0;1287524;4417935af3d82f50;29.3;65;980;3;5;5;0;0.04;0;0;60;2023-08-16 11:45:26;21;5;0;0;0;0;21;pm2_5;2023-08-16 4:45:26
715171;0;1287548;4417935af3905f62;28.14;73;947;5;6;7;0;0.01;0;0;66;2023-08-16 11:58:20;25;6;0;0;0;0;25;pm2_5;2023-08-16 4:58:20
715172;0;1287550;44179354c7c83489;25.96;81;936;3;5;5;0;0.01;0;0;66;2023-08-16 11:59:00;21;5;0;0;0;0;21;pm2_5;2023-08-16 4:59:00
715173;0;1287544;44179354c798205a;29.53;66;955;4;6;6;0;0.01;0;0;65;2023-08-16 11:55:34;25;6;0;0;0;0;25;pm2_5;2023-08-16 4:55:34
715174;0;1287551;4417935aff00388d;28.71;68;945;3;5;5;0;0.01;0;0;54;2023-08-16 11:58:59;21;5;0;0;0;0;21;pm2_5;2023-08-16 4:58:59
715175;0;1287546;44179354c7782e90;27.98;72;948;4;5;6;0;0.01;0;0;61;2023-08-16 11:55:57;21;6;0;0;0;0;21;pm2_5;2023-08-16 4:55:57
715176;0;1287552;4417935b01081c59;26.43;83;938;6;7;8;0;0.01;39;0;64;2023-08-16 11:59:34;29;7;0;0;386;0;386;co;2023-08-16 4:59:34
715177;0;1287547;4417935b00b83a53;29.44;65;947;5;6;7;7;0.01;0;0;60;2023-08-16 11:56:11;25;6;500;0;0;0;500;so2;2023-08-16 4:56:11
715178;0;1287545;4417935af40cae86;29.94;61;982;1;2;2;0;0.01;0;0;54;2023-08-16 11:55:47;8;2;0;0;0;0;8;pm2_5;2023-08-16 4:55:47
715179;0;1287549;4417935af5e4505d;29.28;64;976;3;4;5;0;0.01;0;0;60;2023-08-16 11:58:36;17;5;0;0;0;0;17;pm2_5;2023-08-16 4:58:36
715180;0;1287543;4417935af3d82f50;29.59;64;980;4;6;6;0;0.01;0;0;62;2023-08-16 11:55:20;25;6;0;0;0;0;25;pm2_5;2023-08-16 4:55:20
715181;0;1287570;4417935af3905f62;28.41;70;947;3;3;4;0;0.04;0;0;62;2023-08-16 12:08:56;13;4;0;0;0;0;13;pm2_5;2023-08-16 5:08:56
715182;0;1287571;44179354c7c83489;26.12;81;937;6;6;8;0;0.01;0;0;66;2023-08-16 12:09:00;25;7;0;0;0;0;25;pm2_5;2023-08-16 5:09:00
715183;0;1287563;44179354c798205a;29.53;67;954;3;4;4;0;0.01;0;0;69;2023-08-16 12:05:09;17;4;0;0;0;0;17;pm2_5;2023-08-16 5:05:09
715184;0;1287569;4417935aff00388d;28.68;68;946;4;4;6;0;0.01;0;0;54;2023-08-16 12:08:29;17;6;0;0;0;0;17;pm2_5;2023-08-16 5:08:29
715185;0;1287565;44179354c7782e90;27.96;70;947;3;4;4;0;0.01;0;0;62;2023-08-16 12:05:34;17;4;0;0;0;0;17;pm2_5;2023-08-16 5:05:34
715186;0;1287572;4417935b01081c59;26.91;80;940;4;5;6;0;0.01;50;0;68;2023-08-16 12:09:45;21;6;0;0;496;0;496;co;2023-08-16 5:09:45
715187;0;1287567;4417935b00b83a53;29.59;65;949;4;5;6;6.3;0.01;0;0;60;2023-08-16 12:06:34;21;6;500;0;0;0;500;so2;2023-08-16 5:06:34
715188;0;1287564;4417935af40cae86;29.68;71;982;6;6;9;0;0.01;0;0;53;2023-08-16 12:05:34;25;8;0;0;0;0;25;pm2_5;2023-08-16 5:05:34
715189;0;1287568;4417935af5e4505d;29.19;64;976;2;3;3;0;0.01;0;0;60;2023-08-16 12:08:20;13;3;0;0;0;0;13;pm2_5;2023-08-16 5:08:20
715190;0;1287566;4417935af3d82f50;29.73;63;981;3;4;5;0;0.04;0;0;65;2023-08-16 12:05:45;17;5;0;0;0;0;17;pm2_5;2023-08-16 5:05:45
715191;0;1287589;4417935af3905f62;28.55;69;950;5;6;7;0;0.01;0;0;67;2023-08-16 12:18:37;25;6;0;0;0;0;25;pm2_5;2023-08-16 5:18:37
715192;0;1287591;44179354c7c83489;26.23;80;938;6;6;8;0;0.01;0;0;66;2023-08-16 12:19:22;25;7;0;0;0;0;25;pm2_5;2023-08-16 5:19:22
715193;0;1287585;44179354c798205a;29.48;68;955;3;4;5;0;0.01;0;0;64;2023-08-16 12:15:56;17;5;0;0;0;0;17;pm2_5;2023-08-16 5:15:56
715194;0;1287590;4417935aff00388d;28.89;66;948;4;5;6;0;0.01;0;0;54;2023-08-16 12:19:03;21;6;0;0;0;0;21;pm2_5;2023-08-16 5:19:03
715195;0;1287586;44179354c7782e90;28.09;69;948;3;4;4;0;0.01;0;0;59;2023-08-16 12:16:05;17;4;0;0;0;0;17;pm2_5;2023-08-16 5:16:05
715196;0;1287592;4417935b01081c59;27.21;79;942;3;4;4;0;0.01;56;0;64;2023-08-16 12:19:58;17;4;0;0;500;0;500;co;2023-08-16 5:19:58
715197;0;1287587;4417935b00b83a53;29.62;64;950;5;5;7;6.4;0.01;0;0;64;2023-08-16 12:16:30;21;6;500;0;0;0;500;so2;2023-08-16 5:16:30
715198;0;1287583;4417935af40cae86;29.59;61;982;3;5;5;0;0.01;0;0;53;2023-08-16 12:15:33;21;5;0;0;0;0;21;pm2_5;2023-08-16 5:15:33
715199;0;1287588;4417935af5e4505d;29.12;64;977;3;3;3;0;0.01;0;0;60;2023-08-16 12:18:39;13;3;0;0;0;0;13;pm2_5;2023-08-16 5:18:39
715200;0;1287584;4417935af3d82f50;29.73;63;981;2;3;3;0;0.01;0;0;55;2023-08-16 12:15:41;13;3;0;0;0;0;13;pm2_5;2023-08-16 5:15:41
715201;0;1287609;4417935af3905f62;28.77;68;952;3;4;4;0;0.03;0;0;58;2023-08-16 12:28:38;17;4;0;0;0;0;17;pm2_5;2023-08-16 5:28:38
715202;0;1287611;44179354c7c83489;26.32;80;939;3;4;5;0;0.01;0;0;60;2023-08-16 12:29:38;17;5;0;0;0;0;17;pm2_5;2023-08-16 5:29:38
715203;0;1287605;44179354c798205a;29.21;70;954;4;5;6;0;0.01;0;0;71;2023-08-16 12:26:00;21;6;0;0;0;0;21;pm2_5;2023-08-16 5:26:00
715204;0;1287610;4417935aff00388d;28.85;67;946;4;5;6;0;0.01;0;0;55;2023-08-16 12:28:49;21;6;0;0;0;0;21;pm2_5;2023-08-16 5:28:49
715205;0;1287606;44179354c7782e90;28.19;69;949;1;2;2;0;0.01;0;0;60;2023-08-16 12:26:24;8;2;0;0;0;0;8;pm2_5;2023-08-16 5:26:24
715206;0;1287602;4417935b01081c59;27.28;78;943;3;4;4;0;0.01;51;0;66;2023-08-16 12:25:06;17;4;0;0;500;0;500;co;2023-08-16 5:25:06
715207;0;1287607;4417935b00b83a53;29.68;64;950;4;4;6;6.8;0.01;0;0;63;2023-08-16 12:26:42;17;6;500;0;0;0;500;so2;2023-08-16 5:26:42
715208;0;1287604;4417935af40cae86;29.96;62;982;4;5;6;0;0.02;0;0;53;2023-08-16 12:25:51;21;6;0;0;0;0;21;pm2_5;2023-08-16 5:25:51
715209;0;1287608;4417935af5e4505d;29.23;64;977;4;6;6;0;0.01;0;0;64;2023-08-16 12:27:53;25;6;0;0;0;0;25;pm2_5;2023-08-16 5:27:53
715210;0;1287603;4417935af3d82f50;29.96;63;981;6;7;9;0;0.01;0;0;56;2023-08-16 12:25:36;29;8;0;0;0;0;29;pm2_5;2023-08-16 5:25:36
715211;0;1287633;4417935af3905f62;28.93;68;953;4;5;6;0;0.03;0;0;56;2023-08-16 12:39:47;21;6;0;0;0;0;21;pm2_5;2023-08-16 5:39:47
715212;0;1287628;44179354c7c83489;26.43;79;940;3;4;4;0;0.01;0;0;57;2023-08-16 12:37:59;17;4;0;0;0;0;17;pm2_5;2023-08-16 5:37:59
715213;0;1287623;44179354c798205a;28.91;73;952;5;6;7;0;0.01;0;0;64;2023-08-16 12:35:27;25;6;0;0;0;0;25;pm2_5;2023-08-16 5:35:27
715214;0;1287629;4417935aff00388d;28.6;69;945;3;4;4;0;0.01;0;0;54;2023-08-16 12:38:31;17;4;0;0;0;0;17;pm2_5;2023-08-16 5:38:31
715215;0;1287632;44179354c7782e90;28.23;70;951;3;4;4;0;0.01;0;0;57;2023-08-16 12:39:44;17;4;0;0;0;0;17;pm2_5;2023-08-16 5:39:44
715216;0;1287631;4417935b01081c59;27.48;77;945;6;7;8;0;0.01;52;0;69;2023-08-16 12:39:36;29;7;0;0;500;0;500;co;2023-08-16 5:39:36
715217;0;1287634;4417935b00b83a53;29.48;65;949;5;6;7;7.5;0.01;0;0;63;2023-08-16 12:40:00;25;6;500;0;0;0;500;so2;2023-08-16 5:40:00
715218;0;1287635;4417935af40cae86;29.41;66;983;3;4;5;0;0.01;0;0;56;2023-08-16 12:40:04;17;5;0;0;0;0;17;pm2_5;2023-08-16 5:40:04
715219;0;1287630;4417935af5e4505d;29.23;64;977;6;7;9;0;0.01;0;0;65;2023-08-16 12:38:45;29;8;0;0;0;0;29;pm2_5;2023-08-16 5:38:45
715220;0;1287624;4417935af3d82f50;30;63;981;5;6;7;0;0.02;0;0;71;2023-08-16 12:36:03;25;6;0;0;0;0;25;pm2_5;2023-08-16 5:36:03
715221;0;1287652;4417935af3905f62;29.05;66;952;3;5;5;0;0.06;0;0;58;2023-08-16 12:49:47;21;5;0;0;0;0;21;pm2_5;2023-08-16 5:49:47
715222;0;1287650;44179354c7c83489;26.52;79;942;3;5;5;0;0.01;0;0;58;2023-08-16 12:48:55;21;5;0;0;0;0;21;pm2_5;2023-08-16 5:48:55
715223;0;1287648;44179354c798205a;28.78;73;952;6;7;8;0;0.01;0;0;64;2023-08-16 12:45:45;29;7;0;0;0;0;29;pm2_5;2023-08-16 5:45:45
715224;0;1287649;4417935aff00388d;28.52;70;945;6;6;9;0;0.01;0;0;60;2023-08-16 12:46:24;25;8;0;0;0;0;25;pm2_5;2023-08-16 5:46:24
715225;0;1287653;44179354c7782e90;28.62;67;953;2;3;3;0;0.01;0;0;61;2023-08-16 12:49:50;13;3;0;0;0;0;13;pm2_5;2023-08-16 5:49:50
715226;0;1287651;4417935b01081c59;27.8;74;947;3;4;5;0;0.01;51;0;67;2023-08-16 12:49:36;17;5;0;0;500;0;500;co;2023-08-16 5:49:36
715227;0;1287646;4417935b00b83a53;29.48;66;950;4;4;6;8;0.01;0;0;67;2023-08-16 12:45:15;17;6;500;0;0;0;500;so2;2023-08-16 5:45:15
715228;0;1287643;4417935af40cae86;29.16;65;983;3;4;4;0;0.02;0;0;63;2023-08-16 12:45:01;17;4;0;0;0;0;17;pm2_5;2023-08-16 5:45:01
715229;0;1287654;4417935af5e4505d;29.23;64;977;1;2;2;0;0.01;0;0;59;2023-08-16 12:50:01;8;2;0;0;0;0;8;pm2_5;2023-08-16 5:50:01
715230;0;1287647;4417935af3d82f50;29.84;64;981;6;8;9;0;0.02;0;0;60;2023-08-16 12:45:24;33;8;0;0;0;0;33;pm2_5;2023-08-16 5:45:24
715231;0;1287673;4417935af3905f62;29.12;66;953;6;7;8;0;0.02;0;0;62;2023-08-16 12:59:52;29;7;0;0;0;0;29;pm2_5;2023-08-16 5:59:52
715232;0;1287671;44179354c7c83489;26.64;78;943;4;6;6;0;0.01;0;0;59;2023-08-16 12:59:23;25;6;0;0;0;0;25;pm2_5;2023-08-16 5:59:23
715233;0;1287667;44179354c798205a;28.78;72;953;4;5;6;0;0.01;0;0;64;2023-08-16 12:55:41;21;6;0;0;0;0;21;pm2_5;2023-08-16 5:55:41
715234;0;1287669;4417935aff00388d;28.43;71;946;3;5;5;0;0.01;0;0;55;2023-08-16 12:57:17;21;5;0;0;0;0;21;pm2_5;2023-08-16 5:57:17
715235;0;1287662;44179354c7782e90;28.73;67;953;4;5;6;0;0.01;0;0;65;2023-08-16 12:54:49;21;6;0;0;0;0;21;pm2_5;2023-08-16 5:54:49
715236;0;1287672;4417935b01081c59;28.18;71;947;5;5;7;0;0.01;50;0;68;2023-08-16 12:59:49;21;6;0;0;496;0;496;co;2023-08-16 5:59:49
715237;0;1287666;4417935b00b83a53;29.39;66;950;3;5;5;8;0.01;0;0;59;2023-08-16 12:55:41;21;5;500;0;0;0;500;so2;2023-08-16 5:55:41
715238;0;1287668;4417935af40cae86;29.14;68;983;5;6;7;0;0.02;0;0;55;2023-08-16 12:55:42;25;6;0;0;0;0;25;pm2_5;2023-08-16 5:55:42
715239;0;1287670;4417935af5e4505d;29.32;64;977;6;6;9;0;0.01;0;0;67;2023-08-16 12:59:18;25;8;0;0;0;0;25;pm2_5;2023-08-16 5:59:18
715240;0;1287665;4417935af3d82f50;29.73;66;981;4;6;6;0;0.04;0;0;56;2023-08-16 12:55:23;25;6;0;0;0;0;25;pm2_5;2023-08-16 5:55:23
715241;0;1287684;4417935af3905f62;29.3;66;953;6;7;9;0;0.04;0;0;62;2023-08-16 13:05:20;29;8;0;0;0;0;29;pm2_5;2023-08-16 6:05:20
715242;0;1287681;44179354c7c83489;26.78;77;943;3;4;4;0;0.01;0;0;57;2023-08-16 13:04:40;17;4;0;0;0;0;17;pm2_5;2023-08-16 6:04:40
715243;0;1287688;44179354c798205a;28.87;72;954;6;7;8;0;0.01;0;0;67;2023-08-16 13:06:30;29;7;0;0;0;0;29;pm2_5;2023-08-16 6:06:30
715244;0;1287689;4417935aff00388d;28.55;71;947;0;1;1;0;0.01;0;0;63;2023-08-16 13:07:01;4;1;0;0;0;0;4;pm2_5;2023-08-16 6:07:01
715245;0;1287682;44179354c7782e90;28.73;68;951;3;5;5;0;0.01;0;0;65;2023-08-16 13:04:53;21;5;0;0;0;0;21;pm2_5;2023-08-16 6:04:53
715246;0;1287691;4417935b01081c59;28.68;69;950;3;4;5;0;0.01;48;0;67;2023-08-16 13:09:35;17;5;0;0;476;0;476;co;2023-08-16 6:09:35
715247;0;1287686;4417935b00b83a53;29.44;67;950;5;5;7;8.1;0.01;0;0;73;2023-08-16 13:06:02;21;6;500;0;0;0;500;so2;2023-08-16 6:06:02
715248;0;1287685;4417935af40cae86;28.96;67;983;2;3;3;0;0.01;0;0;56;2023-08-16 13:05:34;13;3;0;0;0;0;13;pm2_5;2023-08-16 6:05:34
715249;0;1287690;4417935af5e4505d;29.41;63;977;5;5;7;0;0.01;0;0;62;2023-08-16 13:09:29;21;6;0;0;0;0;21;pm2_5;2023-08-16 6:09:29
715250;0;1287687;4417935af3d82f50;29.73;66;981;5;6;7;0;0.01;0;0;56;2023-08-16 13:06:05;25;6;0;0;0;0;25;pm2_5;2023-08-16 6:06:05
715251;0;1287704;4417935af3905f62;29.37;66;955;4;5;6;0;0.04;0;0;58;2023-08-16 13:15:35;21;6;0;0;0;0;21;pm2_5;2023-08-16 6:15:35
715252;0;1287703;44179354c7c83489;27.12;76;944;4;5;6;0;0.01;0;0;55;2023-08-16 13:15:31;21;6;0;0;0;0;21;pm2_5;2023-08-16 6:15:31
715253;0;1287708;44179354c798205a;28.98;72;955;3;4;4;0;0.01;0;0;67;2023-08-16 13:16:07;17;4;0;0;0;0;17;pm2_5;2023-08-16 6:16:07
715254;0;1287709;4417935aff00388d;28.66;71;948;19;15;25;0;0.01;0;0;55;2023-08-16 13:16:41;57;23;0;0;0;0;57;pm2_5;2023-08-16 6:16:41
715255;0;1287702;44179354c7782e90;28.68;69;953;3;3;4;0;0.01;0;0;68;2023-08-16 13:15:05;13;4;0;0;0;0;13;pm2_5;2023-08-16 6:15:05
715256;0;1287710;4417935b01081c59;28.71;68;951;4;5;6;0;0.01;45;0;66;2023-08-16 13:19:07;21;6;0;0;446;0;446;co;2023-08-16 6:19:07
715257;0;1287707;4417935b00b83a53;29.39;67;951;11;9;15;8.1;0.01;0;0;64;2023-08-16 13:16:00;38;14;500;0;0;0;500;so2;2023-08-16 6:16:00
715258;0;1287706;4417935af40cae86;29.37;66;983;5;5;7;0;0.01;0;0;55;2023-08-16 13:15:42;21;6;0;0;0;0;21;pm2_5;2023-08-16 6:15:42
715259;0;1287711;4417935af5e4505d;29.57;62;977;4;4;6;0;0.01;0;0;75;2023-08-16 13:19:13;17;6;0;0;0;0;17;pm2_5;2023-08-16 6:19:13
715260;0;1287705;4417935af3d82f50;29.64;67;981;4;5;6;0;0.01;0;0;64;2023-08-16 13:15:44;21;6;0;0;0;0;21;pm2_5;2023-08-16 6:15:44
715261;0;1287722;4417935af3905f62;29.39;67;955;4;5;6;0;0.04;0;0;59;2023-08-16 13:25:03;21;6;0;0;0;0;21;pm2_5;2023-08-16 6:25:03
715262;0;1287725;44179354c7c83489;27.25;76;945;5;7;7;0;0.01;0;0;55;2023-08-16 13:25:35;29;6;0;0;0;0;29;pm2_5;2023-08-16 6:25:35
715263;0;1287728;44179354c798205a;29.09;72;955;4;5;6;0;0.01;0;0;65;2023-08-16 13:25:54;21;6;0;0;0;0;21;pm2_5;2023-08-16 6:25:54
715264;0;1287729;4417935aff00388d;28.71;70;948;14;14;19;0;0.01;0;0;55;2023-08-16 13:26:57;55;18;0;0;0;0;55;pm2_5;2023-08-16 6:26:57
715265;0;1287723;44179354c7782e90;28.73;69;955;3;4;4;0;0.01;0;0;56;2023-08-16 13:25:29;17;4;0;0;0;0;17;pm2_5;2023-08-16 6:25:29
715266;0;1287731;4417935b01081c59;28.55;70;951;4;5;6;0;0.01;43;0;65;2023-08-16 13:29:54;21;6;0;0;426;0;426;co;2023-08-16 6:29:54
715267;0;1287724;4417935b00b83a53;29.43;65;951;5;5;7;6.6;0.01;0;0;67;2023-08-16 13:25:31;21;6;500;0;0;0;500;so2;2023-08-16 6:25:31
715268;0;1287727;4417935af40cae86;29.71;66;983;3;4;4;0;0.01;0;0;62;2023-08-16 13:25:47;17;4;0;0;0;0;17;pm2_5;2023-08-16 6:25:47
715269;0;1287730;4417935af5e4505d;29.73;62;977;3;5;5;0;0.01;0;0;60;2023-08-16 13:29:29;21;5;0;0;0;0;21;pm2_5;2023-08-16 6:29:29
715270;0;1287726;4417935af3d82f50;29.71;66;981;5;6;7;0;0.04;0;0;60;2023-08-16 13:25:35;25;6;0;0;0;0;25;pm2_5;2023-08-16 6:25:35
715271;0;1287742;4417935af3905f62;29.43;68;955;6;7;9;0;0.03;0;0;63;2023-08-16 13:34:55;29;8;0;0;0;0;29;pm2_5;2023-08-16 6:34:55
715272;0;1287747;44179354c7c83489;27.46;75;946;4;5;6;0;0.01;0;0;58;2023-08-16 13:36:09;21;6;0;0;0;0;21;pm2_5;2023-08-16 6:36:09
715273;0;1287746;44179354c798205a;29.32;71;956;6;8;9;0;0.01;0;0;64;2023-08-16 13:36:04;33;8;0;0;0;0;33;pm2_5;2023-08-16 6:36:04
715274;0;1287749;4417935aff00388d;28.98;69;949;8;9;11;0;0.01;0;0;66;2023-08-16 13:36:59;38;10;0;0;0;0;38;pm2_5;2023-08-16 6:36:59
715275;0;1287745;44179354c7782e90;28.84;69;956;3;4;4;0;0.01;0;0;58;2023-08-16 13:35:38;17;4;0;0;0;0;17;pm2_5;2023-08-16 6:35:38
715276;0;1287750;4417935b01081c59;28.55;71;952;4;6;6;0;0.01;42;0;69;2023-08-16 13:39:48;25;6;0;0;416;0;416;co;2023-08-16 6:39:48
715277;0;1287743;4417935b00b83a53;29.64;64;953;6;5;9;5.6;0.01;0;0;61;2023-08-16 13:35:33;21;8;500;0;0;0;500;so2;2023-08-16 6:35:33
715278;0;1287748;4417935af40cae86;29.8;64;983;3;4;4;0;0.01;0;0;55;2023-08-16 13:36:23;17;4;0;0;0;0;17;pm2_5;2023-08-16 6:36:23
715279;0;1287740;4417935af5e4505d;29.71;64;977;13;9;17;0;0.01;0;0;75;2023-08-16 13:34:39;38;16;0;0;0;0;38;pm2_5;2023-08-16 6:34:39
715280;0;1287744;4417935af3d82f50;29.87;66;982;9;9;12;0;0.01;0;0;61;2023-08-16 13:35:34;38;11;0;0;0;0;38;pm2_5;2023-08-16 6:35:34
715281;0;1287761;4417935af3905f62;29.55;68;956;5;6;7;0;0.01;0;0;63;2023-08-16 13:44:59;25;6;0;0;0;0;25;pm2_5;2023-08-16 6:44:59
715282;0;1287764;44179354c7c83489;27.87;74;949;9;9;12;0;0.01;0;0;55;2023-08-16 13:45:23;38;11;0;0;0;0;38;pm2_5;2023-08-16 6:45:23
715283;0;1287766;44179354c798205a;29.48;71;957;6;7;8;0;0.01;0;0;64;2023-08-16 13:45:45;29;7;0;0;0;0;29;pm2_5;2023-08-16 6:45:45
715284;0;1287769;4417935aff00388d;29.34;66;949;55;48;72;0;0.01;0;0;60;2023-08-16 13:47:33;132;59;0;0;0;0;132;pm2_5;2023-08-16 6:47:33
715285;0;1287771;44179354c7782e90;29.16;66;957;3;4;5;0;0.01;0;0;66;2023-08-16 13:49:46;17;5;0;0;0;0;17;pm2_5;2023-08-16 6:49:46
715286;0;1287770;4417935b01081c59;28.69;71;952;6;8;9;0;0.01;42;0;67;2023-08-16 13:49:19;33;8;0;0;416;0;416;co;2023-08-16 6:49:19
715287;0;1287763;4417935b00b83a53;29.87;64;955;13;10;17;5.7;0.01;0;0;63;2023-08-16 13:45:19;42;16;500;0;0;0;500;so2;2023-08-16 6:45:19
715288;0;1287768;4417935af40cae86;30.32;63;983;4;4;6;0;0.01;0;0;58;2023-08-16 13:46:28;17;6;0;0;0;0;17;pm2_5;2023-08-16 6:46:28
715289;0;1287765;4417935af5e4505d;29.82;64;977;9;7;12;0;0.01;0;0;72;2023-08-16 13:45:40;29;11;0;0;0;0;29;pm2_5;2023-08-16 6:45:40
715290;0;1287767;4417935af3d82f50;30.02;65;982;6;7;9;0;0.01;0;0;72;2023-08-16 13:45:59;29;8;0;0;0;0;29;pm2_5;2023-08-16 6:45:59
715291;0;1287783;4417935af3905f62;29.87;66;957;6;7;9;0;0.03;0;0;67;2023-08-16 13:55:18;29;8;0;0;0;0;29;pm2_5;2023-08-16 6:55:18
715292;0;1287785;44179354c7c83489;28.25;72;951;6;6;8;0;0.01;0;0;57;2023-08-16 13:55:23;25;7;0;0;0;0;25;pm2_5;2023-08-16 6:55:23
715293;0;1287784;44179354c798205a;29.66;70;959;7;7;10;0;0.01;0;0;66;2023-08-16 13:55:20;29;9;0;0;0;0;29;pm2_5;2023-08-16 6:55:20
715294;0;1287789;4417935aff00388d;29.62;66;951;72;57;94;0;0.01;0;0;57;2023-08-16 13:57:44;152;70;0;0;0;0;152;pm2_5;2023-08-16 6:57:44
715295;0;1287781;44179354c7782e90;29.41;65;958;4;5;6;0;0.01;0;0;65;2023-08-16 13:55:06;21;6;0;0;0;0;21;pm2_5;2023-08-16 6:55:06
715296;0;1287790;4417935b01081c59;28.78;71;952;5;7;7;0;0.01;43;0;65;2023-08-16 13:58:37;29;6;0;0;426;0;426;co;2023-08-16 6:58:37
715297;0;1287782;4417935b00b83a53;30.09;64;956;7;7;10;6;0.01;0;0;65;2023-08-16 13:55:17;29;9;500;0;0;0;500;so2;2023-08-16 6:55:17
715298;0;1287788;4417935af40cae86;30.25;61;983;3;4;4;0;0.01;0;0;57;2023-08-16 13:56:52;17;4;0;0;0;0;17;pm2_5;2023-08-16 6:56:52
715299;0;1287786;4417935af5e4505d;29.78;65;977;3;3;6;0;0.01;0;0;60;2023-08-16 13:55:51;13;6;0;0;0;0;13;pm2_5;2023-08-16 6:55:51
715300;0;1287787;4417935af3d82f50;30.12;63;982;7;8;10;0;0.04;0;0;62;2023-08-16 13:56:16;33;9;0;0;0;0;33;pm2_5;2023-08-16 6:56:16
715301;0;1287803;4417935af3905f62;30.18;65;958;7;9;10;0;0.03;0;0;63;2023-08-16 14:05:27;38;9;0;0;0;0;38;pm2_5;2023-08-16 7:05:27
715302;0;1287805;44179354c7c83489;28.71;71;953;5;6;7;0;0.01;0;0;56;2023-08-16 14:05:41;25;6;0;0;0;0;25;pm2_5;2023-08-16 7:05:41
715303;0;1287807;44179354c798205a;29.89;68;960;5;4;7;0;0.01;0;0;66;2023-08-16 14:06:12;17;6;0;0;0;0;17;pm2_5;2023-08-16 7:06:12
715304;0;1287810;4417935aff00388d;29.71;65;951;13;11;18;0;0.01;0;0;67;2023-08-16 14:08:31;46;17;0;0;0;0;46;pm2_5;2023-08-16 7:08:31
715305;0;1287804;44179354c7782e90;29.73;63;959;3;4;5;0;0.01;0;0;65;2023-08-16 14:05:33;17;5;0;0;0;0;17;pm2_5;2023-08-16 7:05:33
715306;0;1287809;4417935b01081c59;28.93;71;952;6;7;8;0;0.01;44;0;67;2023-08-16 14:08:13;29;7;0;0;436;0;436;co;2023-08-16 7:08:13
715307;0;1287811;4417935b00b83a53;30.32;63;956;10;8;13;5.5;0.01;0;0;71;2023-08-16 14:09:38;33;12;500;0;0;0;500;so2;2023-08-16 7:09:38
715308;0;1287808;4417935af40cae86;30.59;60;983;6;6;8;0;0.01;0;0;58;2023-08-16 14:07:00;25;7;0;0;0;0;25;pm2_5;2023-08-16 7:07:00
715309;0;1287802;4417935af5e4505d;30.03;63;978;5;6;11;0;0.01;0;0;65;2023-08-16 14:05:06;25;10;0;0;0;0;25;pm2_5;2023-08-16 7:05:06
